id,name,headline,description,published,is_injury_related,link
49561930,Kirk Cousins,"Raiders hold Cousins, Crosby from practice day after scuffle",Raiders quarterback Kirk Cousins and defensive end Maxx Crosby were held out of practice Saturday for disciplinary reasons stemming from their fight on Friday.,2026-08-08T18:34:40Z,False,https://www.espn.com/nfl/story/_/id/49561930/raiders-hold-cousins-crosby-practice-day-scuffle
49562116,Patrick Mahomes,Patrick Mahomes testing knee in Chiefs camp: 'It feels great',"Patrick Mahomes says he has tried to protect his rehabbed knee during practice but that it feels ""great"" and he sometimes doesn't even think about it.",2026-08-08T19:36:54Z,True,https://www.espn.com/nfl/story/_/id/49562116/patrick-mahomes-testing-knee-chiefs-camp-feels-great
49562105,Zay Flowers,Ravens WR Zay Flowers day-to-day after quad contusion,"Ravens wide receiver Zay Flowers suffered a left quad contusion during training camp practice, avoiding a more concerning injury but still one that could sideline him briefly.",2026-08-08T20:12:45Z,True,https://www.espn.com/nfl/story/_/id/49562105/ravens-wr-zay-flowers-day-day-quad-contusion
49562628,Luther Burden,Bears' Luther Burden III injured after tangle with Stevenson,Bears WR Luther Burden III left practice early Saturday with what appeared to be a lower-body injury after tangling with CB Tyrique Stevenson.,2026-08-08T19:59:57Z,True,https://www.espn.com/nfl/story/_/id/49562628/bears-luther-burden-iii-injured-tangle-stevenson
49564503,Drake Maye,Has Patriots CB Christian Gonzalez found his voice?,"Gonzalez, who is still negotiating a contract extension, is leading by example at training camp.",2026-08-09T11:10:52Z,False,https://www.espn.com/nfl/story/_/id/49564503/new-england-patriots-cb-christian-gonzalez-leadership-field-training-camp
49564503,A.J. Brown,Has Patriots CB Christian Gonzalez found his voice?,"Gonzalez, who is still negotiating a contract extension, is leading by example at training camp.",2026-08-09T11:10:52Z,False,https://www.espn.com/nfl/story/_/id/49564503/new-england-patriots-cb-christian-gonzalez-leadership-field-training-camp
49564317,De'Von Achane,"With De'Von Achane's workload safe, Dolphins sorting out backups' pecking order",Expect Achane to get the workload Dolphins fans have gotten used to. But there's an interesting battle to be his backup.,2026-08-09T10:00:14Z,False,https://www.espn.com/nfl/story/_/id/49564317/dolphins-rbs-devon-achane-heavy-workload-fantasy-ollie-gordon-jaylen-wright
49564317,Ollie Gordon,"With De'Von Achane's workload safe, Dolphins sorting out backups' pecking order",Expect Achane to get the workload Dolphins fans have gotten used to. But there's an interesting battle to be his backup.,2026-08-09T10:00:14Z,False,https://www.espn.com/nfl/story/_/id/49564317/dolphins-rbs-devon-achane-heavy-workload-fantasy-ollie-gordon-jaylen-wright
49570278,Jaxson Dart,What we learned from the Giants in West Virginia,"The New York Giants' experiment in West Virginia, in their first summer under John Harbaugh, seems like a success.",2026-08-10T10:43:11Z,False,https://www.espn.com/nfl/story/_/id/49570278/learned-new-york-giants-west-virginia-2026-training-camp
49419613,Baker Mayfield,"2026 Tampa Bay Buccaneers training camp: Latest intel, updates","Follow our daily updates from Buccaneers training camp, including intel on QBs, position battles and potential breakouts.",2026-08-09T19:38:49Z,False,https://www.espn.com/nfl/story/_/id/49419613/tampa-bay-buccaneers-training-camp-2026-intel-updates
49419613,Emeka Egbuka,"2026 Tampa Bay Buccaneers training camp: Latest intel, updates","Follow our daily updates from Buccaneers training camp, including intel on QBs, position battles and potential breakouts.",2026-08-09T19:38:49Z,False,https://www.espn.com/nfl/story/_/id/49419613/tampa-bay-buccaneers-training-camp-2026-intel-updates
49569404,Teddy Bridgewater,Dan Campbell: Teddy Bridgewater is going to be missed,Dan Campbell: Teddy Bridgewater is going to be missed,2026-08-09T19:14:44Z,False,https://www.espn.com/video/clip/_/id/49569404/teddy-bridgewater-going-missed
49569087,Luther Burden,"Bears WR Luther Burden has groin injury, source says","Bears wide receiver Luther Burden III suffered a groin injury in Saturday's practice and should miss a little bit of time, a source told NFL Network's Ian Rapoport on Sunday.",2026-08-09T19:22:11Z,True,https://www.espn.com/nfl/story/_/id/49569087/bears-wr-luther-burden-groin-injury-source-says
49568593,Teddy Bridgewater,"Teddy Bridgewater leaves Lions to retire again, coach says","Quarterback Teddy Bridgewater is stepping away from the Detroit Lions and is retiring from the NFL, coach Dan Campbell said Sunday.",2026-08-09T19:56:34Z,False,https://www.espn.com/nfl/story/_/id/49568593/teddy-bridgewater-leaves-lions-likely-retire-again-coach-says
49577493,Teddy Bridgewater,Teddy Bridgewater on retirement from NFL: 'This time it's official',"Teddy Bridgewater said in an Instagram post Monday that this time his retirement is ""official.""",2026-08-10T21:51:23Z,False,https://www.espn.com/nfl/story/_/id/49577493/teddy-bridgewater-retirement-nfl-official
49434454,Ty Simpson,"2026 Los Angeles Rams training camp: Latest intel, updates","Follow our daily updates from Rams training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T19:51:01Z,False,https://www.espn.com/nfl/story/_/id/49434454/los-angeles-rams-training-camp-2026-intel-updates
49574960,Matthew Stafford,Could Matthew Stafford really be a fantasy sleeper this season?,Could Matthew Stafford really be a fantasy sleeper this season?,2026-08-10T15:39:00Z,False,https://www.espn.com/video/clip/_/id/49574960/could-matthew-stafford-really-fantasy-sleeper-season
49574958,Jahmyr Gibbs,Why Mike Clay is taking Jahmyr Gibbs over Bijan Robinson,Why Mike Clay is taking Jahmyr Gibbs over Bijan Robinson,2026-08-10T15:37:48Z,False,https://www.espn.com/video/clip/_/id/49574958/why-mike-clay-taking-jahmyr-gibbs-bijan-robinson
49574958,Bijan Robinson,Why Mike Clay is taking Jahmyr Gibbs over Bijan Robinson,Why Mike Clay is taking Jahmyr Gibbs over Bijan Robinson,2026-08-10T15:37:48Z,False,https://www.espn.com/video/clip/_/id/49574958/why-mike-clay-taking-jahmyr-gibbs-bijan-robinson
49574921,Isiah Pacheco,Source: Lions' Cade Mays (wrist) expected to miss 8-10 weeks,"Lions starting center Cade Mays has a wrist injury that will cause him to miss a significant amount of time, coach Dan Campbell said Monday.",2026-08-10T15:02:19Z,True,https://www.espn.com/nfl/story/_/id/49574921/lions-cade-mays-wrist-expected-miss-8-10-weeks
49574377,Patrick Mahomes,How important are preseason reps for Patrick Mahomes?,How important are preseason reps for Patrick Mahomes?,2026-08-10T13:12:22Z,False,https://www.espn.com/video/clip/_/id/49574377/how-important-preseason-reps-patrick-mahomes
49574301,Luther Burden,Sources: Bears' Luther Burden III expected to miss preseason,"Bears receiver Luther Burden III is expected to miss the preseason with a groin injury, but the team believes he'll be ready for Week 1 vs. Carolina, sources told ESPN.",2026-08-10T17:15:09Z,True,https://www.espn.com/nfl/story/_/id/49574301/sources-bears-luther-burden-iii-expected-miss-preseason
49574198,Hunter Henry,Patriots TE Hunter Henry signs extension worth up to $20M,"Patriots standout TE Hunter Henry, 31, has signed a two-year contract extension. The deal is worth up to $20 million with $14.5 million guaranteed, sources told ESPN's Adam Schefter.",2026-08-10T21:29:43Z,False,https://www.espn.com/nfl/story/_/id/49574198/sources-patriots-te-hunter-henry-agree-2-year-extension
49575755,Kyler Murray,Schefter to McAfee: It doesn't sound like Vikings are ready to name a starting QB,Schefter to McAfee: It doesn't sound like Vikings are ready to name a starting QB,2026-08-10T17:42:15Z,False,https://www.espn.com/video/clip/_/id/49575755/sound-vikings-ready-name-starting-qb
49575755,J.J. McCarthy,Schefter to McAfee: It doesn't sound like Vikings are ready to name a starting QB,Schefter to McAfee: It doesn't sound like Vikings are ready to name a starting QB,2026-08-10T17:42:15Z,False,https://www.espn.com/video/clip/_/id/49575755/sound-vikings-ready-name-starting-qb
49575583,Saquon Barkley,Tannenbaum: Saquon Barkley can carry Eagles 'through a lot of question marks',Tannenbaum: Saquon Barkley can carry Eagles 'through a lot of question marks',2026-08-10T17:04:11Z,False,https://www.espn.com/video/clip/_/id/49575583/saquon-barkley-carry-eagles-lot-question-marks
49575583,Jalen Hurts,Tannenbaum: Saquon Barkley can carry Eagles 'through a lot of question marks',Tannenbaum: Saquon Barkley can carry Eagles 'through a lot of question marks',2026-08-10T17:04:11Z,False,https://www.espn.com/video/clip/_/id/49575583/saquon-barkley-carry-eagles-lot-question-marks
49574504,Kirk Cousins,Takeaways from Raiders' nine training camp practices,Nine takeaways after nine Raiders training camp practices. Here's what we've learned.,2026-08-10T15:42:30Z,False,https://www.espn.com/nfl/story/_/id/49574504/las-vegas-raiders-training-camp-practices-takeaways
49574504,Brock Bowers,Takeaways from Raiders' nine training camp practices,Nine takeaways after nine Raiders training camp practices. Here's what we've learned.,2026-08-10T15:42:30Z,False,https://www.espn.com/nfl/story/_/id/49574504/las-vegas-raiders-training-camp-practices-takeaways
49574504,Ashton Jeanty,Takeaways from Raiders' nine training camp practices,Nine takeaways after nine Raiders training camp practices. Here's what we've learned.,2026-08-10T15:42:30Z,False,https://www.espn.com/nfl/story/_/id/49574504/las-vegas-raiders-training-camp-practices-takeaways
49574504,Fernando Mendoza,Takeaways from Raiders' nine training camp practices,Nine takeaways after nine Raiders training camp practices. Here's what we've learned.,2026-08-10T15:42:30Z,False,https://www.espn.com/nfl/story/_/id/49574504/las-vegas-raiders-training-camp-practices-takeaways
49574966,Jameson Williams,Is Jameson Williams a good fantasy option this season?,Is Jameson Williams a good fantasy option this season?,2026-08-10T15:42:43Z,False,https://www.espn.com/video/clip/_/id/49574966/is-jameson-williams-good-fantasy-option-season
49574964,Caleb Williams,Why Mike Clay and Field Yates aren't high on Caleb Williams in fantasy,Why Mike Clay and Field Yates aren't high on Caleb Williams in fantasy,2026-08-10T15:41:03Z,False,https://www.espn.com/video/clip/_/id/49574964/why-mike-clay-field-yates-high-caleb-williams-fantasy
49574963,Quinshon Judkins,Why Mike Clay is confident about Quinshon Judkins in fantasy,Why Mike Clay is confident about Quinshon Judkins in fantasy,2026-08-10T16:03:57Z,False,https://www.espn.com/video/clip/_/id/49574963/why-mike-clay-confident-quinshon-judkins-fantasy
49574962,Kenneth Walker III,Why Field Yates is optimistic about Kenneth Walker III in fantasy,Why Field Yates is optimistic about Kenneth Walker III in fantasy,2026-08-10T15:40:17Z,False,https://www.espn.com/video/clip/_/id/49574962/why-field-yates-optimistic-kenneth-walker-iii-fantasy
49577716,Jaxson Dart,QB Jaxson Dart lauded for inbounds slide at Giants camp,"After being examined on five different occasions for a concussion last season, New York Giants quarterback Jaxson Dart slid after a third-down run during Monday's practice, a decision that drew rave reviews from teammates at training camp in New Jersey.",2026-08-10T23:11:24Z,True,https://www.espn.com/nfl/story/_/id/49577716/qb-jaxson-dart-lauded-inbounds-slide-giants-camp
34096853,Dak Prescott,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Josh Allen,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Saquon Barkley,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Jaxon Smith-Njigba,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Trey McBride,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Breece Hall,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Patrick Mahomes,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Bijan Robinson,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
34096853,Jahmyr Gibbs,Highest-paid NFL players: Most guaranteed money at every position,We have seen a fair share of massive contracts in the NFL. So who tops the highest-paid list at every position as of today?,2026-08-10T20:59:29Z,False,https://www.espn.com/nfl/story/_/id/34096853/highest-paid-nfl-players-tracking-most-money-guaranteed-per-year-every-position
49576366,Malik Willis,Dolphins coach: Malik Willis' confidence is starting to grow,Dolphins coach: Malik Willis' confidence is starting to grow,2026-08-10T20:18:59Z,False,https://www.espn.com/video/clip/_/id/49576366/malik-willis-confidence-starting-grow
49377273,Bryce Young,"2026 Carolina Panthers training camp: Latest intel, updates","Follow our updates from Panthers training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T19:12:48Z,False,https://www.espn.com/nfl/story/_/id/49377273/carolina-panthers-training-camp-2026-intel-updates
49377273,Kenny Pickett,"2026 Carolina Panthers training camp: Latest intel, updates","Follow our updates from Panthers training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T19:12:48Z,False,https://www.espn.com/nfl/story/_/id/49377273/carolina-panthers-training-camp-2026-intel-updates
49377273,Xavier Legette,"2026 Carolina Panthers training camp: Latest intel, updates","Follow our updates from Panthers training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T19:12:48Z,False,https://www.espn.com/nfl/story/_/id/49377273/carolina-panthers-training-camp-2026-intel-updates
49576109,Josh Allen,Josh Allen to McAfee: Bills' new stadium is 'unbelievable',Josh Allen to McAfee: Bills' new stadium is 'unbelievable',2026-08-10T18:27:40Z,False,https://www.espn.com/video/clip/_/id/49576109/bills-new-stadium-unbelievable
49410015,Malik Willis,"2026 Miami Dolphins training camp: Latest intel, updates","Follow our daily updates from Dolphins training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T18:20:52Z,False,https://www.espn.com/nfl/story/_/id/49410015/miami-dolphins-training-camp-2026-intel-updates
49410015,De'Von Achane,"2026 Miami Dolphins training camp: Latest intel, updates","Follow our daily updates from Dolphins training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T18:20:52Z,False,https://www.espn.com/nfl/story/_/id/49410015/miami-dolphins-training-camp-2026-intel-updates
49410015,Caleb Douglas,"2026 Miami Dolphins training camp: Latest intel, updates","Follow our daily updates from Dolphins training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T18:20:52Z,False,https://www.espn.com/nfl/story/_/id/49410015/miami-dolphins-training-camp-2026-intel-updates
49410015,Quinn Ewers,"2026 Miami Dolphins training camp: Latest intel, updates","Follow our daily updates from Dolphins training camp, including intel on QBs, position battles and potential breakouts.",2026-08-10T18:20:52Z,False,https://www.espn.com/nfl/story/_/id/49410015/miami-dolphins-training-camp-2026-intel-updates
49582824,Alec Pierce,"Alec Pierce 'making great progress' in recovery, Colts GM says","Alec Pierce remains sidelined after offseason surgery on his left ankle, and the Colts still are not placing a firm timeline on the WR's return.",2026-08-11T16:11:42Z,True,https://www.espn.com/nfl/story/_/id/49582824/alec-pierce-making-great-progress-recovery-colts-gm-says
49582779,Jeremiyah Love,Clay: Jeremiyah Love is one of the best fantasy RB prospects in recent memory,Clay: Jeremiyah Love is one of the best fantasy RB prospects in recent memory,2026-08-11T16:37:31Z,False,https://www.espn.com/video/clip/_/id/49582779/jeremiyah-love-one-best-fantasy-rb-prospects-recent-memory
49582718,Patrick Mahomes,Andrew Hawkins pushes back on Patrick Mahomes decline talk,Andrew Hawkins pushes back on Patrick Mahomes decline talk,2026-08-11T16:07:29Z,False,https://www.espn.com/video/clip/_/id/49582718/andrew-hawkins-pushes-back-patrick-mahomes-decline-talk
49582632,Malik Nabers,How much does Malik Nabers' health status affect his fantasy draft stock?,How much does Malik Nabers' health status affect his fantasy draft stock?,2026-08-11T16:33:58Z,False,https://www.espn.com/video/clip/_/id/49582632/how-much-does-malik-nabers-health-status-affect-fantasy-draft-stock
49582629,Marvin Harrison Jr.,Where Field Yates would select Marvin Harrison Jr. in a SuperFlex fantasy draft,Where Field Yates would select Marvin Harrison Jr. in a SuperFlex fantasy draft,2026-08-11T16:58:09Z,False,https://www.espn.com/video/clip/_/id/49582629/where-field-yates-select-marvin-harrison-jr-superflex-fantasy-draft
49582473,Tetairoa McMillan,4 WRs Field Yates is excited for in fantasy this season,4 WRs Field Yates is excited for in fantasy this season,2026-08-11T16:31:19Z,False,https://www.espn.com/video/clip/_/id/49582473/4-wrs-field-yates-excited-fantasy-season
49582473,DeVonta Smith,4 WRs Field Yates is excited for in fantasy this season,4 WRs Field Yates is excited for in fantasy this season,2026-08-11T16:31:19Z,False,https://www.espn.com/video/clip/_/id/49582473/4-wrs-field-yates-excited-fantasy-season
49582473,Ladd McConkey,4 WRs Field Yates is excited for in fantasy this season,4 WRs Field Yates is excited for in fantasy this season,2026-08-11T16:31:19Z,False,https://www.espn.com/video/clip/_/id/49582473/4-wrs-field-yates-excited-fantasy-season
49582473,Emeka Egbuka,4 WRs Field Yates is excited for in fantasy this season,4 WRs Field Yates is excited for in fantasy this season,2026-08-11T16:31:19Z,False,https://www.espn.com/video/clip/_/id/49582473/4-wrs-field-yates-excited-fantasy-season
49582399,De'Von Achane,Jeff Hafley on De'Von Achane workload: He 'better be in good shape',"Hafley promised a heavy workload for De'Von Achane, saying that the Dolphins' star RB could have games in which he touches the ball more than 40 times.",2026-08-11T14:27:25Z,False,https://www.espn.com/nfl/story/_/id/49582399/jeff-hafley-devon-achane-workload-better-good-shape
49578327,Jared Goff,"Jared Goff understands urgency, eager for Lions to return to form",Coach Dan Campbell is thrilled with the urgency and guidance Goff shows his Lions teammates.,2026-08-11T15:17:02Z,False,https://www.espn.com/nfl/story/_/id/49578327/detroit-lions-2026-outlook-jared-goff
49574642,Cam Ward,Titans WR Ayomanor standing out above all in training camp,"After an inconsistent rookie season, the Tennessee receiver had a laser-focused offseason.",2026-08-11T10:00:11Z,False,https://www.espn.com/nfl/story/_/id/49574642/tennessee-titans-wr-elic-ayomanor-stand-training-camp-year-2
49574642,Elic Ayomanor,Titans WR Ayomanor standing out above all in training camp,"After an inconsistent rookie season, the Tennessee receiver had a laser-focused offseason.",2026-08-11T10:00:11Z,False,https://www.espn.com/nfl/story/_/id/49574642/tennessee-titans-wr-elic-ayomanor-stand-training-camp-year-2
49577700,Brian Thomas Jr.,How Jaguars WR Brian Thomas Jr. prepared to be better in 2026,"Thomas has worked intentionally to improve his hands for 2026, and as Liam Coen said, ""It elevates everybody's game when BT is playing at his highest level.""",2026-08-11T11:46:10Z,False,https://www.espn.com/nfl/story/_/id/49577700/jacksonville-jaguars-wr-brian-thomas-jr-fantasy-offseason-improve-2026
49575084,Jalen Hurts,Eagles have bought into new offensive system,"In some ways, the perennial title contenders are starting from scratch on one side of the ball.",2026-08-11T12:08:56Z,False,https://www.espn.com/nfl/story/_/id/49575084/philadelphia-eagles-bought-new-offensive-system-sean-mannion-jalen-hurts
49575084,DeVonta Smith,Eagles have bought into new offensive system,"In some ways, the perennial title contenders are starting from scratch on one side of the ball.",2026-08-11T12:08:56Z,False,https://www.espn.com/nfl/story/_/id/49575084/philadelphia-eagles-bought-new-offensive-system-sean-mannion-jalen-hurts
49448046,Terry McLaurin,"2026 Washington Commanders training camp: Latest intel, updates","Follow our daily updates from Commanders training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T15:59:06Z,False,https://www.espn.com/nfl/story/_/id/49448046/washington-commanders-training-camp-2026-intel-updates
49448046,Stefon Diggs,"2026 Washington Commanders training camp: Latest intel, updates","Follow our daily updates from Commanders training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T15:59:06Z,False,https://www.espn.com/nfl/story/_/id/49448046/washington-commanders-training-camp-2026-intel-updates
49582996,Jordan Love,Schrager: 'There's no excuse for Jordan Love' this season,Schrager: 'There's no excuse for Jordan Love' this season,2026-08-11T15:55:54Z,False,https://www.espn.com/video/clip/_/id/49582996/there-no-excuse-jordan-love-season
49425032,Fernando Mendoza,"2026 Las Vegas Raiders training camp: Latest intel, updates","Follow our daily updates from Raiders training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T03:12:34Z,False,https://www.espn.com/nfl/story/_/id/49425032/las-vegas-raiders-training-camp-2026-intel-updates
49425032,Kirk Cousins,"2026 Las Vegas Raiders training camp: Latest intel, updates","Follow our daily updates from Raiders training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T03:12:34Z,False,https://www.espn.com/nfl/story/_/id/49425032/las-vegas-raiders-training-camp-2026-intel-updates
49425032,Malik Benson,"2026 Las Vegas Raiders training camp: Latest intel, updates","Follow our daily updates from Raiders training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T03:12:34Z,False,https://www.espn.com/nfl/story/_/id/49425032/las-vegas-raiders-training-camp-2026-intel-updates
49425032,Brock Bowers,"2026 Las Vegas Raiders training camp: Latest intel, updates","Follow our daily updates from Raiders training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T03:12:34Z,False,https://www.espn.com/nfl/story/_/id/49425032/las-vegas-raiders-training-camp-2026-intel-updates
49427699,Zach Charbonnet,"2026 Seattle Seahawks training camp: Latest intel, updates","Follow our daily updates from Seahawks training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T02:06:10Z,False,https://www.espn.com/nfl/story/_/id/49427699/seattle-seahawks-training-camp-2026-intel-updates
49427699,Jadarian Price,"2026 Seattle Seahawks training camp: Latest intel, updates","Follow our daily updates from Seahawks training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T02:06:10Z,False,https://www.espn.com/nfl/story/_/id/49427699/seattle-seahawks-training-camp-2026-intel-updates
49427699,Cooper Kupp,"2026 Seattle Seahawks training camp: Latest intel, updates","Follow our daily updates from Seahawks training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T02:06:10Z,False,https://www.espn.com/nfl/story/_/id/49427699/seattle-seahawks-training-camp-2026-intel-updates
49427699,Emanuel Wilson,"2026 Seattle Seahawks training camp: Latest intel, updates","Follow our daily updates from Seahawks training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T02:06:10Z,False,https://www.espn.com/nfl/story/_/id/49427699/seattle-seahawks-training-camp-2026-intel-updates
49448378,Caleb Williams,"2026 Chicago Bears training camp: Latest intel, updates","Follow our daily updates from Bears training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T02:07:38Z,False,https://www.espn.com/nfl/story/_/id/49448378/chicago-bears-training-camp-2026-intel-updates
49376535,Dak Prescott,"2026 Dallas Cowboys training camp: Latest intel, updates","Follow our daily updates from Cowboys training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T00:19:18Z,False,https://www.espn.com/nfl/story/_/id/49376535/dallas-cowboys-training-camp-2026-intel-updates
49376535,CeeDee Lamb,"2026 Dallas Cowboys training camp: Latest intel, updates","Follow our daily updates from Cowboys training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T00:19:18Z,False,https://www.espn.com/nfl/story/_/id/49376535/dallas-cowboys-training-camp-2026-intel-updates
49376535,George Pickens,"2026 Dallas Cowboys training camp: Latest intel, updates","Follow our daily updates from Cowboys training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T00:19:18Z,False,https://www.espn.com/nfl/story/_/id/49376535/dallas-cowboys-training-camp-2026-intel-updates
49376535,Javonte Williams,"2026 Dallas Cowboys training camp: Latest intel, updates","Follow our daily updates from Cowboys training camp, including intel on QBs, position battles and potential breakouts.",2026-08-12T00:19:18Z,False,https://www.espn.com/nfl/story/_/id/49376535/dallas-cowboys-training-camp-2026-intel-updates
49376202,Kyler Murray,"2026 Minnesota Vikings training camp: Latest intel, updates","Follow our daily updates from Vikings training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:10:00Z,False,https://www.espn.com/nfl/story/_/id/49376202/minnesota-vikings-training-camp-2026-intel-updates
49376202,J.J. McCarthy,"2026 Minnesota Vikings training camp: Latest intel, updates","Follow our daily updates from Vikings training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:10:00Z,False,https://www.espn.com/nfl/story/_/id/49376202/minnesota-vikings-training-camp-2026-intel-updates
49376202,Justin Jefferson,"2026 Minnesota Vikings training camp: Latest intel, updates","Follow our daily updates from Vikings training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:10:00Z,False,https://www.espn.com/nfl/story/_/id/49376202/minnesota-vikings-training-camp-2026-intel-updates
49376202,Jordan Addison,"2026 Minnesota Vikings training camp: Latest intel, updates","Follow our daily updates from Vikings training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:10:00Z,False,https://www.espn.com/nfl/story/_/id/49376202/minnesota-vikings-training-camp-2026-intel-updates
49447878,Patrick Mahomes,"2026 Kansas City Chiefs training camp: Latest intel, updates","Follow our daily updates from Chiefs training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:16:33Z,False,https://www.espn.com/nfl/story/_/id/49447878/kansas-city-chiefs-training-camp-2026-intel-updates
49447878,Jalen Royals,"2026 Kansas City Chiefs training camp: Latest intel, updates","Follow our daily updates from Chiefs training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:16:33Z,False,https://www.espn.com/nfl/story/_/id/49447878/kansas-city-chiefs-training-camp-2026-intel-updates
49447878,Rashee Rice,"2026 Kansas City Chiefs training camp: Latest intel, updates","Follow our daily updates from Chiefs training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:16:33Z,False,https://www.espn.com/nfl/story/_/id/49447878/kansas-city-chiefs-training-camp-2026-intel-updates
49447878,Kenneth Walker III,"2026 Kansas City Chiefs training camp: Latest intel, updates","Follow our daily updates from Chiefs training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:16:33Z,False,https://www.espn.com/nfl/story/_/id/49447878/kansas-city-chiefs-training-camp-2026-intel-updates
49447878,Justin Fields,"2026 Kansas City Chiefs training camp: Latest intel, updates","Follow our daily updates from Chiefs training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T23:16:33Z,False,https://www.espn.com/nfl/story/_/id/49447878/kansas-city-chiefs-training-camp-2026-intel-updates
49448214,Daniel Jones,"2026 Indianapolis Colts training camp: Latest intel, updates","Follow our daily updates from Colts training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T22:56:09Z,False,https://www.espn.com/nfl/story/_/id/49448214/indianapolis-colts-training-camp-2026-intel-updates
49448214,Jonathan Taylor,"2026 Indianapolis Colts training camp: Latest intel, updates","Follow our daily updates from Colts training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T22:56:09Z,False,https://www.espn.com/nfl/story/_/id/49448214/indianapolis-colts-training-camp-2026-intel-updates
49426382,Trey McBride,"2026 Arizona Cardinals training camp: Latest intel, updates","Follow our daily updates from Cardinals training camp, including intel on QBs, position battles and potential breakouts.",2026-08-11T22:26:37Z,False,https://www.espn.com/nfl/story/_/id/49426382/arizona-cardinals-training-camp-2026-intel-updates
